order_id,date,product_id,product_name,category,units,price_per_unit,revenue,utm_source,utm_medium
ORD-5306,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5307,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5308,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5309,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5310,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5311,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5312,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5313,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5314,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5315,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5316,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5317,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5318,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5319,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5320,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5321,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5322,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5323,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5324,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5325,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5326,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5327,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5328,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5329,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5330,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5331,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5332,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5333,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5334,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5335,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5336,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5337,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5338,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5339,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5340,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5341,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5342,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5343,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5344,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5345,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5346,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5347,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5348,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5349,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5350,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5351,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5352,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5353,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5354,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5355,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5356,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5357,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5358,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5359,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5360,2023-11-21,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5361,2023-11-21,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5362,2023-11-21,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5363,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5364,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5365,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5366,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5367,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5368,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5369,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5370,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5371,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5372,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5373,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5374,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5375,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5376,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5377,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5378,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5379,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5380,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5381,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5382,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5383,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5384,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5385,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5386,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5387,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5388,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5389,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5390,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5391,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5392,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5393,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5394,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5395,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5396,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5397,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5398,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5399,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5400,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5401,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5402,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5403,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5404,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5405,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5406,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5407,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5408,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5409,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5410,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5411,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5412,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5413,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5414,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5415,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5416,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5417,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5418,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5419,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5420,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5421,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5422,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5423,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5424,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5425,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5426,2023-11-22,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5427,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5428,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5429,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5430,2023-11-22,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5431,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5432,2023-11-22,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5433,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5434,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5435,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5436,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5437,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5438,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5439,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5440,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5441,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5442,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5443,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5444,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5445,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5446,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5447,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5448,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5449,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5450,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5451,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5452,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5453,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5454,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5455,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5456,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5457,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5458,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5459,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5460,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5461,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5462,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5463,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5464,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5465,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5466,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5467,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5468,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5469,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5470,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5471,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5472,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5473,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5474,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5475,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5476,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5477,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5478,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5479,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5480,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5481,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5482,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5483,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5484,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5485,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5486,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5487,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5488,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5489,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5490,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5491,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5492,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5493,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5494,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5495,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5496,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5497,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5498,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5499,2023-11-23,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5500,2023-11-23,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5501,2023-11-23,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5502,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5503,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5504,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5505,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5506,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5507,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5508,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5509,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5510,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5511,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5512,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5513,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5514,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5515,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5516,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5517,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5518,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5519,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5520,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5521,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5522,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5523,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5524,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5525,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5526,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5527,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5528,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5529,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5530,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5531,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5532,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5533,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5534,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5535,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5536,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5537,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5538,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5539,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5540,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5541,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5542,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5543,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5544,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5545,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5546,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5547,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5548,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5549,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5550,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5551,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5552,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5553,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5554,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5555,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5556,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5557,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5558,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5559,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5560,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5561,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5562,2023-11-24,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5563,2023-11-24,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5564,2023-11-24,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5565,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5566,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5567,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5568,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5569,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5570,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5571,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5572,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5573,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5574,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5575,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5576,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5577,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5578,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5579,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5580,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5581,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5582,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
ORD-5583,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5584,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5585,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5586,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5587,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5588,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5589,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5590,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5591,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,Meta,cpc
ORD-5592,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5593,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5594,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5595,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5596,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5597,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,,
ORD-5598,2023-11-25,TRD-01,Treadmill,Bulky,2,280.0,560.0,Meta,cpc
ORD-5599,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,Meta,cpc
ORD-5600,2023-11-25,TRD-01,Treadmill,Bulky,1,280.0,280.0,,
ORD-5601,2023-11-25,TRD-01,Treadmill,Bulky,3,280.0,840.0,,
